,train,val,test
C3N-02722-22,True,False,False
C3N-02722-23,True,False,False
C3L-02852-21,True,False,False
C3L-02851-21,True,False,False
C3N-03096-21,True,False,False
C3N-00754-22,True,False,False
C3N-00754-21,True,False,False
C3N-02722-24,True,False,False
C3L-02630-23,True,False,False
C3L-01056-26,True,False,False
C3N-00855-21,True,False,False
C3N-00853-22,True,False,False
C3L-01056-21,True,False,False
C3L-01059-25,True,False,False
C3L-01059-24,True,False,False
C3L-02630-24,True,False,False
C3L-02630-21,True,False,False
C3N-00855-22,True,False,False
C3N-00853-21,True,False,False
C3N-00843-21,True,False,False
C3L-02630-22,True,False,False
C3N-00843-23,True,False,False
C3N-00645-22,True,False,False
C3N-00645-21,True,False,False
C3N-00645-23,True,False,False
C3N-00645-24,True,False,False
C3N-02934-22,True,False,False
C3N-02934-21,True,False,False
C3L-02533-21,True,False,False
C3L-02533-22,True,False,False
C3N-02942-22,True,False,False
C3N-02942-21,True,False,False
C3N-03096-25,True,False,False
C3N-03096-24,True,False,False
C3N-03096-22,True,False,False
C3N-03096-23,True,False,False
C3N-03087-22,True,False,False
C3L-02359-21,True,False,False
C3N-00171-24,True,False,False
C3N-00171-23,True,False,False
C3N-00171-22,True,False,False
C3L-02359-23,True,False,False
C3N-00171-21,True,False,False
C3N-03087-21,True,False,False
C3L-02203-21,True,False,False
C3N-00875-22,True,False,False
C3N-03068-22,True,False,False
C3L-02103-24,True,False,False
C3L-02103-22,True,False,False
C3L-02103-21,True,False,False
C3L-02103-23,True,False,False
C3L-02103-25,True,False,False
C3L-01914-22,True,False,False
C3L-01466-21,True,False,False
C3L-01914-21,True,False,False
C3L-01574-24,True,False,False
C3L-01574-25,True,False,False
C3L-01574-21,True,False,False
C3L-01574-22,True,False,False
C3L-01574-23,True,False,False
C3N-01859-21,True,False,False
C3N-01858-21,True,False,False
C3L-02621-23,True,False,False
C3N-01858-22,True,False,False
C3L-02621-21,True,False,False
C3L-02621-25,True,False,False
C3N-04277-22,True,False,False
C3N-04279-21,True,False,False
C3L-04025-23,True,False,False
C3N-04278-21,True,False,False
C3L-04025-21,True,False,False
C3L-04025-22,True,False,False
C3L-04025-24,True,False,False
C3L-04025-25,True,False,False
C3L-04354-25,True,False,False
C3L-04354-24,True,False,False
C3L-04354-23,True,False,False
C3L-04354-22,True,False,False
C3N-00519-21,True,False,False
C3N-00519-24,True,False,False
C3N-00519-22,True,False,False
C3N-00519-23,True,False,False
C3N-00498-22,True,False,False
C3N-00498-23,True,False,False
C3N-00498-21,True,False,False
C3N-00498-24,True,False,False
C3N-03008-21,True,False,False
C3N-02925-21,True,False,False
C3N-02925-22,True,False,False
C3N-00295-21,True,False,False
C3N-00204-23,True,False,False
C3N-00295-24,True,False,False
C3N-00828-23,True,False,False
C3N-00825-23,True,False,False
C3N-00297-24,True,False,False
C3N-02730-22,True,False,False
C3N-02730-21,True,False,False
C3N-02727-23,True,False,False
C3N-04151-23,True,False,False
C3N-04151-22,True,False,False
C3N-04153-22,True,False,False
C3N-04153-21,True,False,False
C3N-02727-22,True,False,False
C3N-03620-22,True,False,False
C3N-03433-22,True,False,False
C3N-03620-23,True,False,False
C3N-03456-21,True,False,False
C3N-03620-21,True,False,False
C3N-03028-21,True,False,False
C3N-02727-21,True,False,False
C3N-00297-23,True,False,False
C3N-00299-24,True,False,False
C3N-02716-22,True,False,False
C3N-02716-23,True,False,False
C3N-02716-21,True,False,False
C3N-02714-21,True,False,False
C3N-02714-23,True,False,False
C3N-01944-21,True,False,False
C3N-00204-21,True,False,False
C3N-00204-22,True,False,False
C3N-01945-24,True,False,False
C3N-01946-21,True,False,False
C3N-01947-22,True,False,False
C3N-01948-21,True,False,False
C3N-01948-23,True,False,False
C3L-04791-21,True,False,False
C3L-04791-22,True,False,False
C3L-04791-25,True,False,False
C3L-02617-24,True,False,False
C3L-02617-23,True,False,False
C3N-03664-22,True,False,False
C3N-00299-21,True,False,False
C3N-00299-22,True,False,False
C3N-03933-21,True,False,False
C3N-03458-21,True,False,False
C3N-03933-22,True,False,False
C3N-03664-23,True,False,False
C3N-03664-21,True,False,False
C3L-01237-24,True,False,False
C3N-03457-22,True,False,False
C3N-03042-21,True,False,False
C3N-02714-22,True,False,False
C3N-00297-22,True,False,False
C3N-04152-23,True,False,False
C3N-03837-21,True,False,False
C3N-03027-21,True,False,False
C3N-04152-22,True,False,False
C3N-02713-23,True,False,False
C3N-02713-21,True,False,False
C3N-03781-21,True,False,False
C3N-03782-21,True,False,False
C3N-03841-22,True,False,False
C3N-03487-23,True,False,False
C3N-03783-21,True,False,False
C3L-02617-22,True,False,False
C3N-03045-21,True,False,False
C3N-03488-21,True,False,False
C3N-03488-23,True,False,False
C3N-03487-22,True,False,False
C3N-03487-21,True,False,False
C3N-03488-22,True,False,False
C3L-02617-25,True,False,False
C3L-04844-22,True,False,False
C3N-03042-22,True,False,False
C3L-04844-21,True,False,False
C3L-04849-22,True,False,False
C3L-04849-21,True,False,False
C3N-00204-24,True,False,False
C3N-02713-22,True,False,False
C3N-02700-21,True,False,False
C3N-03490-21,True,False,False
C3N-03490-22,True,False,False
C3N-03490-23,True,False,False
C3N-03612-21,True,False,False
C3N-00857-22,True,False,False
C3N-02333-22,True,False,False
C3N-02333-21,True,False,False
C3N-03841-21,True,False,False
C3L-01138-21,True,False,False
C3N-02694-22,True,False,False
C3N-01758-22,True,False,False
C3N-01758-21,True,False,False
C3N-01757-21,True,False,False
C3N-01757-24,True,False,False
C3N-01756-21,True,False,False
C3N-03928-23,True,False,False
C3N-01755-22,True,False,False
C3N-01755-21,True,False,False
C3N-01755-23,True,False,False
C3N-01754-21,True,False,False
C3N-01754-22,True,False,False
C3N-01752-22,True,False,False
C3N-00306-21,True,False,False
C3N-00306-22,True,False,False
C3N-00306-23,True,False,False
C3N-00871-22,True,False,False
C3N-01620-21,True,False,False
C3N-01620-23,True,False,False
C3N-03612-23,True,False,False
C3N-01337-24,True,False,False
C3N-03612-22,True,False,False
C3N-01338-21,True,False,False
C3N-01338-22,True,False,False
C3N-03012-21,True,False,False
C3N-03849-22,True,False,False
C3N-00307-23,True,False,False
C3N-03619-21,True,False,False
C3N-00307-21,True,False,False
C3L-02617-21,True,False,False
C3N-00307-22,True,False,False
C3N-00307-24,True,False,False
C3N-00306-24,True,False,False
C3N-04611-23,True,False,False
C3N-04611-22,True,False,False
C3N-03928-22,True,False,False
C3N-01340-21,True,False,False
C3N-03878-22,True,False,False
C3N-03878-21,True,False,False
C3N-00828-21,True,False,False
C3N-00828-24,True,False,False
C3N-00828-22,True,False,False
C3N-00829-24,True,False,False
C3N-03226-21,True,False,False
C3N-03226-23,True,False,False
C3N-02275-24,True,False,False
C3N-00829-23,True,False,False
C3N-03876-22,True,False,False
C3N-00829-21,True,False,False
C3L-00999-24,True,False,False
C3L-00997-24,True,False,False
C3L-00999-21,True,False,False
C3N-02279-21,True,False,False
C3L-00997-21,True,False,False
C3L-00995-23,True,False,False
C3L-00995-22,True,False,False
C3N-02693-21,True,False,False
C3L-00995-21,True,False,False
C3N-00846-21,True,False,False
C3L-00995-24,True,False,False
C3L-00994-22,True,False,False
C3L-00994-21,True,False,False
C3N-00846-23,True,False,False
C3L-00994-23,True,False,False
C3L-02621-24,True,False,False
C3L-00994-24,True,False,False
C3N-00846-22,True,False,False
C3N-04280-23,True,False,False
C3N-04152-21,True,False,False
C3N-03619-23,True,False,False
C3N-03876-21,True,False,False
C3N-04611-21,True,False,False
C3N-03015-21,True,False,False
C3L-02651-22,True,False,False
C3N-04273-23,True,False,False
C3N-04273-21,True,False,False
C3L-02651-23,True,False,False
C3L-02651-25,True,False,False
C3L-00977-22,True,False,False
C3L-00987-21,True,False,False
C3L-00987-24,True,False,False
C3L-00987-22,True,False,False
C3N-03888-23,True,False,False
C3N-03888-21,True,False,False
C3N-03889-23,True,False,False
C3N-03888-22,True,False,False
C3N-03889-21,True,False,False
C3N-03889-22,True,False,False
C3N-00662-21,True,False,False
C3L-02704-24,True,False,False
C3L-02704-25,True,False,False
C3L-02465-22,True,False,False
C3L-02465-21,True,False,False
C3L-03740-21,True,False,False
C3L-03747-22,True,False,False
C3L-02542-21,True,False,False
C3L-02542-23,True,False,False
C3L-02542-22,True,False,False
C3L-02704-22,True,False,False
C3L-03747-21,True,False,False
C3L-02705-23,True,False,False
C3L-03744-21,True,False,False
C3L-02705-21,True,False,False
C3L-02705-25,True,False,False
C3L-02705-24,True,False,False
C3L-02707-24,True,False,False
C3L-02707-22,True,False,False
C3L-02707-25,True,False,False
C3L-02708-24,True,False,False
C3L-02708-22,True,False,False
C3L-02708-21,True,False,False
C3L-02708-23,True,False,False
C3N-00665-21,True,False,False
C3N-00665-22,True,False,False
C3N-00665-24,True,False,False
C3N-00665-23,True,False,False
C3N-00663-21,True,False,False
C3N-00663-24,True,False,False
C3N-00663-22,True,False,False
C3N-00663-23,True,False,False
C3L-02704-23,True,False,False
C3L-02900-21,True,False,False
C3L-03748-21,True,False,False
C3N-00661-21,True,False,False
C3L-02970-23,True,False,False
C3L-02970-22,True,False,False
C3L-02970-21,True,False,False
C3N-00662-22,True,False,False
C3N-00662-23,True,False,False
C3L-02984-22,True,False,False
C3N-00661-23,True,False,False
C3L-03266-21,True,False,False
C3L-03748-22,True,False,False
C3L-03387-21,True,False,False
C3L-03387-24,True,False,False
C3L-03390-24,True,False,False
C3L-03390-23,True,False,False
C3L-03392-21,True,False,False
C3L-03400-25,True,False,False
C3L-03400-22,True,False,False
C3L-03405-26,True,False,False
C3L-03405-21,True,False,False
C3L-03968-24,True,False,False
C3L-03407-27,True,False,False
C3L-03547-23,True,False,False
C3L-03547-22,True,False,False
C3L-03748-23,True,False,False
C3L-03549-25,True,False,False
C3L-03968-21,True,False,False
C3L-03549-24,True,False,False
C3L-03968-22,True,False,False
C3L-03549-22,True,False,False
C3L-03547-21,True,False,False
C3L-03549-21,True,False,False
C3L-03554-23,True,False,False
C3L-03554-24,True,False,False
C3L-04084-22,True,False,False
C3L-04084-21,True,False,False
C3L-03554-22,True,False,False
C3L-04084-23,True,False,False
C3L-03557-24,True,False,False
C3L-03557-23,True,False,False
C3L-03557-21,True,False,False
C3L-03559-21,True,False,False
C3L-03559-23,True,False,False
C3L-03588-23,True,False,False
C3L-03588-22,True,False,False
C3L-03559-25,True,False,False
C3L-03588-21,True,False,False
C3L-03681-22,True,False,False
C3L-03681-21,True,False,False
C3L-04084-25,True,False,False
C3L-03727-21,True,False,False
C3L-03744-23,True,False,False
C3L-03744-22,True,False,False
C3L-03748-24,True,False,False
C3L-03735-21,True,False,False
C3L-02704-21,True,False,False
C3L-04362-25,True,False,False
C3L-04362-22,True,False,False
C3L-04362-21,True,False,False
C3L-04362-24,True,False,False
C3L-04362-23,True,False,False
C3L-02642-22,True,False,False
C3L-02642-24,True,False,False
C3L-02642-25,True,False,False
C3L-02642-21,True,False,False
C3L-02642-23,True,False,False
C3L-04815-22,True,False,False
C3L-04815-25,True,False,False
C3L-04815-21,True,False,False
C3L-04817-23,True,False,False
C3L-04815-24,True,False,False
C3L-04817-25,True,False,False
C3L-04817-21,True,False,False
C3L-04817-22,True,False,False
C3L-04819-21,True,False,False
C3L-04838-23,True,False,False
C3L-04819-22,True,False,False
C3L-04819-24,True,False,False
C3L-04838-24,True,False,False
C3L-04838-21,True,False,False
C3L-04838-25,True,False,False
C3L-04843-23,True,False,False
C3L-04843-24,True,False,False
C3L-04843-25,True,False,False
C3L-04843-21,True,False,False
C3L-04838-22,True,False,False
C3L-04036-22,True,False,False
C3L-04036-21,True,False,False
C3L-04036-25,True,False,False
C3L-04036-24,True,False,False
C3L-04036-23,True,False,False
C3L-04038-23,True,False,False
C3L-04038-22,True,False,False
C3L-04038-25,True,False,False
C3L-04038-21,True,False,False
C3L-04082-22,True,False,False
C3L-04082-23,True,False,False
C3L-04083-21,True,False,False
C3L-04083-23,True,False,False
C3L-04083-25,True,False,False
C3L-04083-22,True,False,False
C3L-04082-21,True,False,False
C3L-04083-24,True,False,False
C3L-04090-21,True,False,False
C3L-04213-23,True,False,False
C3L-04213-25,True,False,False
C3L-04213-22,True,False,False
C3L-04213-24,True,False,False
C3L-04213-21,True,False,False
C3L-00278-22,True,False,False
C3L-00278-21,True,False,False
C3L-00349-22,True,False,False
C3L-04339-24,True,False,False
C3L-04339-22,True,False,False
C3L-04339-25,True,False,False
C3L-04359-23,True,False,False
C3L-04359-24,True,False,False
C3L-04359-25,True,False,False
C3L-04339-23,True,False,False
C3L-04339-21,True,False,False
C3L-04359-22,True,False,False
C3L-03557-22,True,False,False
C3L-02041-21,True,False,False
C3L-01887-21,True,False,False
C3L-01834-22,True,False,False
C3L-00016-24,True,False,False
C3L-00671-22,True,False,False
C3N-03070-21,True,False,False
C3L-03385-29,True,False,False
C3L-03385-26,True,False,False
C3L-03372-24,True,False,False
C3L-01327-21,True,False,False
C3L-03372-22,True,False,False
C3N-03088-21,True,False,False
C3N-01192-25,True,False,False
C3N-01196-24,True,False,False
C3N-03180-22,True,False,False
C3N-03180-23,True,False,False
C3N-03180-21,True,False,False
C3N-03182-22,True,False,False
C3N-03182-21,True,False,False
C3N-03183-23,True,False,False
C3L-01156-22,True,False,False
C3L-01157-23,True,False,False
C3L-01156-21,True,False,False
C3L-01155-22,True,False,False
C3L-01154-22,True,False,False
C3L-01154-23,True,False,False
C3L-01146-22,True,False,False
C3L-01149-22,True,False,False
C3L-01149-21,True,False,False
C3L-01146-25,True,False,False
C3L-01142-21,True,False,False
C3L-01142-22,True,False,False
C3N-03183-22,True,False,False
C3L-01061-22,True,False,False
C3N-01334-23,True,False,False
C3L-01049-21,True,False,False
C3L-01049-22,True,False,False
C3L-01048-21,True,False,False
C3L-01046-24,True,False,False
C3L-01048-22,True,False,False
C3L-01046-21,True,False,False
C3L-01045-24,True,False,False
C3L-01043-24,True,False,False
C3L-01045-23,True,False,False
C3L-01043-21,True,False,False
C3L-01040-22,True,False,False
C3L-01040-23,True,False,False
C3N-01364-22,True,False,False
C3N-01364-23,True,False,False
C3N-01366-21,True,False,False
C3N-01368-23,True,False,False
C3N-01367-22,True,False,False
C3N-01369-21,True,False,False
C3N-01368-21,True,False,False
C3N-03184-23,True,False,False
C3N-03184-22,True,False,False
C3L-00631-21,True,False,False
C3L-01232-24,True,False,False
C3L-01232-22,True,False,False
C3L-00631-23,True,False,False
C3N-03186-23,True,False,False
C3N-03188-22,True,False,False
C3N-03186-21,True,False,False
C3N-03188-21,True,False,False
C3N-03188-23,True,False,False
C3L-00674-22,True,False,False
C3L-00674-21,True,False,False
C3L-00636-22,True,False,False
C3L-00636-21,True,False,False
C3L-02706-22,True,False,False
C3L-02706-23,True,False,False
C3N-01505-21,True,False,False
C3N-01517-21,True,False,False
C3N-01518-23,True,False,False
C3N-01517-23,True,False,False
C3N-01518-22,True,False,False
C3L-02706-25,True,False,False
C3L-02662-21,True,False,False
C3L-02644-25,True,False,False
C3L-02644-21,True,False,False
C3L-02644-22,True,False,False
C3L-02644-24,True,False,False
C3L-00365-21,True,False,False
C3N-01798-22,True,False,False
C3N-01798-23,True,False,False
C3N-01798-21,True,False,False
C3N-01814-23,True,False,False
C3N-01814-21,True,False,False
C3L-00104-21,True,False,False
C3N-01814-22,True,False,False
C3N-01815-21,True,False,False
C3N-01815-23,True,False,False
C3N-01815-22,True,False,False
C3N-01816-21,True,False,False
C3N-01818-21,True,False,False
C3N-01818-22,True,False,False
C3N-04691-21,True,False,False
C3N-04686-21,True,False,False
C3N-04686-24,True,False,False
C3N-04693-21,True,False,False
C3N-04686-22,True,False,False
C3N-04686-23,True,False,False
C3N-04683-22,True,False,False
C3N-04312-23,True,False,False
C3N-04312-21,True,False,False
C3N-04312-22,True,False,False
C3N-04113-23,True,False,False
C3N-04113-22,True,False,False
C3N-04100-23,True,False,False
C3N-04098-21,True,False,False
C3N-04100-22,True,False,False
C3N-04100-21,True,False,False
C3N-04098-23,True,False,False
C3N-04097-22,True,False,False
C3N-04097-23,True,False,False
C3N-04097-21,True,False,False
C3N-04092-22,True,False,False
C3N-04094-21,True,False,False
C3N-04094-23,True,False,False
C3N-04094-22,True,False,False
C3N-03939-21,True,False,False
C3N-04092-23,True,False,False
C3N-03939-22,True,False,False
C3N-03939-23,True,False,False
C3N-03935-21,True,False,False
C3N-03935-23,True,False,False
C3N-03810-23,True,False,False
C3N-03810-21,True,False,False
C3N-03800-21,True,False,False
C3N-03810-22,True,False,False
C3N-03802-23,True,False,False
C3N-03802-22,True,False,False
C3N-03802-21,True,False,False
C3N-03789-25,True,False,False
C3N-03757-26,True,False,False
C3N-03756-21,True,False,False
C3N-03480-22,True,False,False
C3N-03755-21,True,False,False
C3N-03449-21,True,False,False
C3N-03448-21,True,False,False
C3N-03187-22,True,False,False
C3N-03187-21,True,False,False
C3N-03187-23,True,False,False
C3L-00016-23,True,False,False
C3N-03025-21,True,False,False
C3L-00265-22,True,False,False
C3N-03003-22,True,False,False
C3N-03003-21,True,False,False
C3N-03003-23,True,False,False
C3N-03001-21,True,False,False
C3N-03001-24,True,False,False
C3N-03001-23,True,False,False
C3N-03001-22,True,False,False
C3N-01852-24,True,False,False
C3N-01856-23,True,False,False
C3N-01857-21,True,False,False
C3N-02682-22,True,False,False
C3N-02681-22,True,False,False
C3N-03473-23,True,False,False
C3L-04795-23,True,False,False
C3L-04795-22,True,False,False
C3L-04795-21,True,False,False
C3L-04795-24,True,False,False
C3L-00016-21,True,False,False
C3N-02286-23,True,False,False
C3N-02286-22,True,False,False
C3L-00506-21,True,False,False
C3N-02259-21,True,False,False
C3N-02181-23,True,False,False
C3L-00265-24,True,False,False
C3N-02181-22,True,False,False
C3L-00265-23,True,False,False
C3L-00528-23,True,False,False
C3L-00528-22,True,False,False
C3L-00528-21,True,False,False
C3L-00506-22,True,False,False
C3L-00016-22,True,False,False
C3N-02181-21,True,False,False
C3N-02183-23,True,False,False
C3N-02183-22,True,False,False
C3N-02185-22,True,False,False
C3N-02185-23,True,False,False
C3N-02183-21,True,False,False
C3N-02185-21,True,False,False
C3N-02186-22,True,False,False
C3N-02188-22,True,False,False
C3N-02186-21,True,False,False
C3N-02188-21,True,False,False
C3N-02188-23,True,False,False
C3N-02190-21,True,False,False
C3N-02190-23,True,False,False
C3N-02190-22,True,False,False
C3N-02255-22,True,False,False
C3N-02256-21,True,False,False
C3N-01850-21,True,False,False
C3N-01850-23,True,False,False
C3N-01817-22,True,False,False
C3N-01817-21,True,False,False
C3N-01370-24,True,False,False
C3N-01197-21,True,False,False
C3L-00019-21,True,False,False
C3L-00019-22,True,False,False
C3L-00019-23,True,False,False
C3L-04731-22,True,False,False
C3L-00429-21,True,False,False
C3L-00424-23,True,False,False
C3L-00424-22,True,False,False
C3L-00424-21,True,False,False
C3L-01839-22,True,False,False
C3L-01839-23,True,False,False
C3L-04731-21,True,False,False
C3L-04731-23,True,False,False
C3N-02769-23,True,False,False
C3N-02769-22,True,False,False
C3N-02769-21,True,False,False
C3N-02770-30,True,False,False
C3N-02770-29,True,False,False
C3N-02782-21,True,False,False
C3N-02783-25,True,False,False
C3N-02783-23,True,False,False
C3N-02783-21,True,False,False
C3N-02783-22,True,False,False
C3N-02784-23,True,False,False
C3N-02784-22,True,False,False
C3N-02784-21,True,False,False
C3N-02785-23,True,False,False
C3L-04731-24,True,False,False
C3L-00349-21,True,False,False
C3N-02785-22,True,False,False
C3L-00631-22,True,False,False
C3N-02785-21,True,False,False
C3N-02786-23,True,False,False
C3N-02786-21,True,False,False
C3N-02788-23,True,False,False
C3N-02788-22,True,False,False
C3N-02788-21,True,False,False
C3L-04539-21,True,False,False
C3L-04537-21,True,False,False
C3L-03968-25,True,False,False
C3L-03976-21,False,True,False
C3N-00556-23,False,True,False
C3L-02665-24,False,True,False
C3L-01663-22,False,True,False
C3N-00221-28,False,True,False
C3N-02923-22,False,True,False
C3N-03890-22,False,True,False
C3N-01411-24,False,True,False
C3N-02529-22,False,True,False
C3L-05392-22,False,True,False
C3N-00247-22,False,True,False
C3N-02003-21,False,True,False
C3L-03272-22,False,True,False
C3L-04889-24,False,True,False
C3N-00169-21,False,True,False
C3L-04792-23,False,True,False
C3L-05393-23,False,True,False
C3L-04922-24,False,True,False
C3N-01417-21,False,True,False
C3L-02170-21,False,True,False
C3L-00263-21,False,True,False
C3N-01019-21,False,True,False
C3N-04155-22,False,True,False
C3L-04887-23,False,True,False
C3N-01415-24,False,True,False
C3N-00546-24,False,True,False
C3L-04889-23,False,True,False
C3N-00560-23,False,True,False
C3L-01682-23,False,True,False
C3L-02515-22,False,True,False
C3L-00993-22,False,True,False
C3N-02379-22,False,True,False
C3L-02552-22,False,True,False
C3N-02153-24,False,True,False
C3L-00923-23,False,True,False
C3N-01405-21,False,True,False
C3L-05176-21,False,True,False
C3L-01884-21,False,True,False
C3L-04757-25,False,True,False
C3L-00446-24,False,True,False
C3L-02893-22,False,True,False
C3N-02192-23,False,True,False
C3L-04868-25,False,True,False
C3N-00179-23,False,True,False
C3N-02330-22,False,True,False
C3L-05302-22,False,True,False
C3N-01533-21,False,True,False
C3N-00376-25,False,True,False
C3L-04011-22,False,True,False
C3L-03364-23,False,True,False
C3N-04142-21,False,True,False
C3N-02373-22,False,True,False
C3N-02082-21,False,True,False
C3L-02346-23,False,True,False
C3L-01281-22,False,True,False
C3N-00573-22,False,True,False
C3N-01083-23,False,True,False
C3N-02160-22,False,True,False
C3N-02082-22,False,True,False
C3N-02726-21,False,True,False
C3N-00148-23,False,True,False
C3N-01091-23,False,True,False
C3N-00150-24,False,True,False
C3L-00907-22,False,True,False
C3N-00177-22,False,True,False
C3L-00991-21,False,True,False
C3N-01077-22,False,True,False
C3L-00610-21,False,True,False
C3L-00969-25,False,True,False
C3N-00435-21,False,True,False
C3N-00242-22,False,True,False
C3N-01085-22,False,True,False
C3N-01082-22,False,True,False
C3L-03152-21,False,True,False
C3N-01874-23,False,True,False
C3N-01537-22,False,True,False
C3L-01840-21,False,True,False
C3N-02012-21,False,True,False
C3N-00858-21,False,True,False
C3N-02027-22,False,True,False
C3L-02545-21,False,True,False
C3L-00006-21,False,True,False
C3L-02347-21,False,True,False
C3N-01825-23,False,True,False
C3L-00932-21,False,True,False
C3L-01064-24,False,True,False
C3N-00859-21,False,True,False
C3N-02972-21,False,True,False
C3L-00605-21,False,True,False
C3N-01873-23,False,True,False
C3L-01631-23,False,True,False
C3L-02408-25,False,True,False
C3L-02411-22,False,True,False
C3L-00098-21,False,True,False
C3N-02030-21,False,True,False
C3N-00859-22,False,True,False
C3N-00755-21,False,True,False
C3L-01702-23,False,True,False
C3L-02115-28,False,True,False
C3N-01907-22,False,True,False
C3L-04027-21,False,True,False
C3N-01168-22,False,True,False
C3L-02897-21,False,True,False
C3N-03854-22,False,True,False
C3L-04853-21,False,True,False
C3L-01158-23,False,True,False
C3L-03743-22,False,True,False
C3N-02010-23,False,True,False
C3L-00395-21,False,True,False
C3L-02613-21,False,True,False
C3N-04283-23,False,True,False
C3L-00102-21,False,True,False
C3L-02846-21,False,True,False
C3L-02359-22,False,True,False
C3N-00875-21,False,True,False
C3L-05501-21,False,True,False
C3N-04164-21,False,True,False
C3L-01601-22,False,True,False
C3L-02630-25,False,True,False
C3L-01706-27,False,True,False
C3N-03042-24,False,True,False
C3N-01645-22,False,True,False
C3N-00295-23,False,True,False
C3N-02700-23,False,True,False
C3L-03378-24,False,True,False
C3N-02333-23,False,True,False
C3L-02651-24,False,True,False
C3N-01645-23,False,True,False
C3L-04354-21,False,True,False
C3L-00987-23,False,True,False
C3N-04113-21,False,True,False
C3L-04359-21,False,True,False
C3L-00671-23,False,True,False
C3L-04815-23,False,True,False
C3L-02705-22,False,True,False
C3L-03681-24,False,True,False
C3L-03747-23,False,True,False
C3N-02599-23,False,True,False
C3L-02706-24,False,True,False
C3L-03557-25,False,True,False
C3L-04731-25,False,True,False
C3N-01818-23,False,True,False
C3L-03559-22,False,True,False
C3L-00591-23,False,True,False
C3N-00661-24,False,True,False
C3N-01515-21,False,True,False
C3L-04084-24,False,True,False
C3L-03963-22,False,False,True
C3L-01606-21,False,False,True
C3N-02973-23,False,False,True
C3N-01016-23,False,False,True
C3L-02552-23,False,False,True
C3L-02661-24,False,False,True
C3N-01074-24,False,False,True
C3N-02146-21,False,False,True
C3N-00309-23,False,False,True
C3N-02089-23,False,False,True
C3L-02625-22,False,False,True
C3N-00545-21,False,False,True
C3L-00422-23,False,False,True
C3L-02164-23,False,False,True
C3L-04856-24,False,False,True
C3N-05914-27,False,False,True
C3N-00545-23,False,False,True
C3L-00001-21,False,False,True
C3N-01022-21,False,False,True
C3N-00167-23,False,False,True
C3N-03222-22,False,False,True
C3L-05225-23,False,False,True
C3N-02582-22,False,False,True
C3L-05225-21,False,False,True
C3L-03726-22,False,False,True
C3N-01842-21,False,False,True
C3N-00547-21,False,False,True
C3L-05225-22,False,False,True
C3N-02380-21,False,False,True
C3N-02828-21,False,False,True
C3N-00180-23,False,False,True
C3L-05145-22,False,False,True
C3N-01025-24,False,False,True
C3N-00199-22,False,False,True
C3N-03764-22,False,False,True
C3N-00223-25,False,False,True
C3N-02919-21,False,False,True
C3N-02764-23,False,False,True
C3N-02922-21,False,False,True
C3N-01823-23,False,False,True
C3L-00444-23,False,False,True
C3L-01924-24,False,False,True
C3L-01884-22,False,False,True
C3N-01019-24,False,False,True
C3N-02434-21,False,False,True
C3N-00579-22,False,False,True
C3L-02127-21,False,False,True
C3L-02624-23,False,False,True
C3N-02234-23,False,False,True
C3L-02627-24,False,False,True
C3N-01413-21,False,False,True
C3N-01072-23,False,False,True
C3N-01030-22,False,False,True
C3L-02954-21,False,False,True
C3N-01024-24,False,False,True
C3N-04157-21,False,False,True
C3N-02572-22,False,False,True
C3L-03962-23,False,False,True
C3L-02665-21,False,False,True
C3L-02648-23,False,False,True
C3L-04878-22,False,False,True
C3L-05369-22,False,False,True
C3L-04804-25,False,False,True
C3N-00546-23,False,False,True
C3N-00555-22,False,False,True
C3L-01632-23,False,False,True
C3L-04912-22,False,False,True
C3L-04854-22,False,False,True
C3L-02508-22,False,False,True
C3N-02155-21,False,False,True
C3L-05172-25,False,False,True
C3L-01455-23,False,False,True
C3L-04889-25,False,False,True
C3L-05172-23,False,False,True
C3L-00263-25,False,False,True
C3L-04880-22,False,False,True
C3N-02688-21,False,False,True
C3L-04378-21,False,False,True
C3L-00445-26,False,False,True
C3L-00083-21,False,False,True
C3L-04878-24,False,False,True
C3N-02158-24,False,False,True
C3N-03202-21,False,False,True
C3L-04888-21,False,False,True
C3L-02624-25,False,False,True
C3L-04863-21,False,False,True
C3L-02647-22,False,False,True
C3N-03228-22,False,False,True
C3L-04331-23,False,False,True
C3N-03918-21,False,False,True
C3L-04760-23,False,False,True
C3N-00327-22,False,False,True
C3N-02330-21,False,False,True
C3L-03382-22,False,False,True
C3N-01845-22,False,False,True
C3N-03460-21,False,False,True
C3N-01481-24,False,False,True
C3L-04212-21,False,False,True
C3L-05027-21,False,False,True
C3N-03220-22,False,False,True
C3L-02622-21,False,False,True
C3N-01533-23,False,False,True
C3N-01493-23,False,False,True
C3N-03097-21,False,False,True
C3N-01083-22,False,False,True
C3N-00435-24,False,False,True
C3L-00583-22,False,False,True
C3N-01080-21,False,False,True
C3L-00968-24,False,False,True
C3N-00154-22,False,False,True
C3N-00437-22,False,False,True
C3L-01287-21,False,False,True
C3L-00982-21,False,False,True
C3L-00791-21,False,False,True
C3L-01976-22,False,False,True
C3N-00315-22,False,False,True
C3L-02346-22,False,False,True
C3N-01091-21,False,False,True
C3N-00435-22,False,False,True
C3N-00492-21,False,False,True
C3N-01200-25,False,False,True
C3L-01976-23,False,False,True
C3N-02439-23,False,False,True
